Código DANE de Municipio,Municipio,Departamento,Año,Sexo,Latitud,Longitud,tipo_violencia
25530,PARATEBUENO,CUNDINAMARCA,1998,HOMBRE,4.368158959,-73.241661397,Masacres
25530,PARATEBUENO,CUNDINAMARCA,1998,HOMBRE,4.368158959,-73.241661397,Masacres
25530,PARATEBUENO,CUNDINAMARCA,1998,MUJER,4.368158959,-73.241661397,Masacres
25530,PARATEBUENO,CUNDINAMARCA,1998,HOMBRE,4.368158959,-73.241661397,Masacres
25530,PARATEBUENO,CUNDINAMARCA,1998,HOMBRE,4.368158959,-73.241661397,Masacres
05034,ANDES,ANTIOQUIA,2025,SIN INFORMACION,5.6126186634,-75.9173376495,Masacres
05034,ANDES,ANTIOQUIA,2025,SIN INFORMACION,5.6126186634,-75.9173376495,Masacres
05034,ANDES,ANTIOQUIA,2025,SIN INFORMACION,5.6126186634,-75.9173376495,Masacres
05034,ANDES,ANTIOQUIA,2025,SIN INFORMACION,5.6126186634,-75.9173376495,Masacres
54498,OCAÑA,NORTE DE SANTANDER,2025,HOMBRE,8.206637527,-73.337650332,Masacres
54498,OCAÑA,NORTE DE SANTANDER,2025,HOMBRE,8.206637527,-73.337650332,Masacres
54498,OCAÑA,NORTE DE SANTANDER,2025,MUJER,8.206637527,-73.337650332,Masacres
54498,OCAÑA,NORTE DE SANTANDER,2025,HOMBRE,8.206637527,-73.337650332,Masacres
54498,OCAÑA,NORTE DE SANTANDER,2025,HOMBRE,8.206637527,-73.337650332,Masacres
05893,YONDO,ANTIOQUIA,2024,HOMBRE,6.925159318,-74.158240414,Masacres
05893,YONDO,ANTIOQUIA,2024,MUJER,6.925159318,-74.158240414,Masacres
05893,YONDO,ANTIOQUIA,2024,HOMBRE,6.925159318,-74.158240414,Masacres
05893,YONDO,ANTIOQUIA,2024,HOMBRE,6.925159318,-74.158240414,Masacres
05893,YONDO,ANTIOQUIA,2024,HOMBRE,6.925159318,-74.158240414,Masacres
44001,RIOHACHA,LA GUAJIRA,2024,HOMBRE,11.242972141,-72.958763152,Masacres
44001,RIOHACHA,LA GUAJIRA,2024,HOMBRE,11.242972141,-72.958763152,Masacres
44001,RIOHACHA,LA GUAJIRA,2024,HOMBRE,11.242972141,-72.958763152,Masacres
44001,RIOHACHA,LA GUAJIRA,2024,HOMBRE,11.242972141,-72.958763152,Masacres
27361,ISTMINA,CHOCO,2007,HOMBRE,4.586818665,-77.000907374,Masacres
27361,ISTMINA,CHOCO,2007,HOMBRE,4.586818665,-77.000907374,Masacres
27361,ISTMINA,CHOCO,2007,HOMBRE,4.586818665,-77.000907374,Masacres
27361,ISTMINA,CHOCO,2007,HOMBRE,4.586818665,-77.000907374,Masacres
13458,MONTECRISTO,BOLIVAR,2014,SIN INFORMACION,8.01710024,-74.463429112,Masacres
13458,MONTECRISTO,BOLIVAR,2014,SIN INFORMACION,8.01710024,-74.463429112,Masacres
13458,MONTECRISTO,BOLIVAR,2014,SIN INFORMACION,8.01710024,-74.463429112,Masacres
13458,MONTECRISTO,BOLIVAR,2014,SIN INFORMACION,8.01710024,-74.463429112,Masacres
05400,LA UNION,ANTIOQUIA,2025,MUJER,5.940434685,-75.354290227,Masacres
05400,LA UNION,ANTIOQUIA,2025,HOMBRE,5.940434685,-75.354290227,Masacres
05400,LA UNION,ANTIOQUIA,2025,HOMBRE,5.940434685,-75.354290227,Masacres
05400,LA UNION,ANTIOQUIA,2025,HOMBRE,5.940434685,-75.354290227,Masacres
44430,MAICAO,LA GUAJIRA,2005,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2005,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2005,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2005,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2000,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2000,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2000,MUJER,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2000,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.381577644,-72.295008177,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.381577644,-72.295008177,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.381577644,-72.295008177,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.381577644,-72.295008177,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.378319,-72.241861,Masacres
44430,MAICAO,LA GUAJIRA,2002,HOMBRE,11.378319,-72.241861,Masacres
47001,SANTA MARTA,MAGDALENA,1988,HOMBRE,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,1988,HOMBRE,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,1988,HOMBRE,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,1988,HOMBRE,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,1988,HOMBRE,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,2002,HOMBRE,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,2002,MUJER,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,2002,MUJER,11.121894357,-73.885278551,Masacres
47001,SANTA MARTA,MAGDALENA,2002,MUJER,11.121894357,-73.885278551,Masacres
47189,CIENAGA,MAGDALENA,1988,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1988,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1988,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1988,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1988,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1994,HOMBRE,10.857545516,-74.025004934,Masacres
47189,CIENAGA,MAGDALENA,1994,HOMBRE,10.857545516,-74.025004934,Masacres
47189,CIENAGA,MAGDALENA,1994,HOMBRE,10.857545516,-74.025004934,Masacres
47189,CIENAGA,MAGDALENA,1994,HOMBRE,10.857545516,-74.025004934,Masacres
47189,CIENAGA,MAGDALENA,1994,HOMBRE,10.857545516,-74.025004934,Masacres
47189,CIENAGA,MAGDALENA,1994,HOMBRE,10.857545516,-74.025004934,Masacres
47189,CIENAGA,MAGDALENA,1994,HOMBRE,10.857545516,-74.025004934,Masacres
47268,EL RETEN,MAGDALENA,1995,HOMBRE,10.610445,-74.268412,Masacres
47268,EL RETEN,MAGDALENA,1995,SIN INFORMACION,10.610445,-74.268412,Masacres
47268,EL RETEN,MAGDALENA,1995,HOMBRE,10.610445,-74.268412,Masacres
47268,EL RETEN,MAGDALENA,1995,HOMBRE,10.610445,-74.268412,Masacres
47053,ARACATACA,MAGDALENA,1993,HOMBRE,10.644908765,-73.879722568,Masacres
47053,ARACATACA,MAGDALENA,1993,HOMBRE,10.644908765,-73.879722568,Masacres
47053,ARACATACA,MAGDALENA,1993,HOMBRE,10.644908765,-73.879722568,Masacres
47053,ARACATACA,MAGDALENA,1993,HOMBRE,10.644908765,-73.879722568,Masacres
47053,ARACATACA,MAGDALENA,1993,HOMBRE,10.644908765,-73.879722568,Masacres
47707,SANTA ANA,MAGDALENA,1997,HOMBRE,9.503097215,-74.444193806,Masacres
47707,SANTA ANA,MAGDALENA,1997,HOMBRE,9.503097215,-74.444193806,Masacres
47707,SANTA ANA,MAGDALENA,1997,HOMBRE,9.503097215,-74.444193806,Masacres
47707,SANTA ANA,MAGDALENA,1997,MUJER,9.503097215,-74.444193806,Masacres
50001,VILLAVICENCIO,META,2002,HOMBRE,4.127404,-73.627486,Masacres
50001,VILLAVICENCIO,META,2002,HOMBRE,4.127404,-73.627486,Masacres
50001,VILLAVICENCIO,META,2002,SIN INFORMACION,4.127404,-73.627486,Masacres
50001,VILLAVICENCIO,META,2002,SIN INFORMACION,4.127404,-73.627486,Masacres
50001,VILLAVICENCIO,META,2002,SIN INFORMACION,4.127404,-73.627486,Masacres
47189,CIENAGA,MAGDALENA,1997,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1997,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1997,HOMBRE,10.7696471787,-74.0240432215,Masacres
47189,CIENAGA,MAGDALENA,1997,HOMBRE,10.7696471787,-74.0240432215,Masacres
50711,VISTAHERMOSA,META,1988,HOMBRE,2.811616698,-73.666522336,Masacres
50711,VISTAHERMOSA,META,1988,HOMBRE,2.811616698,-73.666522336,Masacres
50711,VISTAHERMOSA,META,1988,HOMBRE,2.811616698,-73.666522336,Masacres
50711,VISTAHERMOSA,META,1988,HOMBRE,2.811616698,-73.666522336,Masacres
52835,SAN ANDRES DE TUMACO,NARIÑO,2000,HOMBRE,1.574550638,-78.615409629,Masacres
52835,SAN ANDRES DE TUMACO,NARIÑO,2000,HOMBRE,1.574550638,-78.615409629,Masacres
52835,SAN ANDRES DE TUMACO,NARIÑO,2000,SIN INFORMACION,1.574550638,-78.615409629,Masacres
52835,SAN ANDRES DE TUMACO,NARIÑO,2000,SIN INFORMACION,1.574550638,-78.615409629,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,2002,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1999,SIN INFORMACION,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1999,SIN INFORMACION,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1999,SIN INFORMACION,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1999,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1999,HOMBRE,7.905613,-72.508577,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1960,HOMBRE,8.112041811,-72.488626408,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1960,HOMBRE,8.112041811,-72.488626408,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1960,HOMBRE,8.112041811,-72.488626408,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1960,HOMBRE,8.112041811,-72.488626408,Masacres
54001,CUCUTA,NORTE DE SANTANDER,1960,HOMBRE,8.112041811,-72.488626408,Masacres
66001,PEREIRA,RISARALDA,2005,HOMBRE,4.803662773,-75.795790934,Masacres
66001,PEREIRA,RISARALDA,2005,HOMBRE,4.803662773,-75.795790934,Masacres
66001,PEREIRA,RISARALDA,2005,HOMBRE,4.803662773,-75.795790934,Masacres
66001,PEREIRA,RISARALDA,2005,HOMBRE,4.803662773,-75.795790934,Masacres
68001,BUCARAMANGA,SANTANDER,2002,MUJER,7.155833544,-73.111569971,Masacres
68001,BUCARAMANGA,SANTANDER,2002,MUJER,7.155833544,-73.111569971,Masacres
68001,BUCARAMANGA,SANTANDER,2002,MUJER,7.155833544,-73.111569971,Masacres
68001,BUCARAMANGA,SANTANDER,2002,MUJER,7.155833544,-73.111569971,Masacres
68081,BARRANCABERMEJA,SANTANDER,1998,MUJER,7.054074558,-73.782116461,Masacres
68081,BARRANCABERMEJA,SANTANDER,1998,HOMBRE,7.054074558,-73.782116461,Masacres
68081,BARRANCABERMEJA,SANTANDER,1998,HOMBRE,7.054074558,-73.782116461,Masacres
68081,BARRANCABERMEJA,SANTANDER,1998,HOMBRE,7.054074558,-73.782116461,Masacres
68081,BARRANCABERMEJA,SANTANDER,1996,MUJER,7.064855,-73.849313,Masacres
68081,BARRANCABERMEJA,SANTANDER,1996,HOMBRE,7.064855,-73.849313,Masacres
68081,BARRANCABERMEJA,SANTANDER,1996,HOMBRE,7.064855,-73.849313,Masacres
68081,BARRANCABERMEJA,SANTANDER,1996,HOMBRE,7.064855,-73.849313,Masacres
68081,BARRANCABERMEJA,SANTANDER,2000,HOMBRE,7.064855,-73.849313,Masacres
68081,BARRANCABERMEJA,SANTANDER,2000,HOMBRE,7.064855,-73.849313,Masacres
68081,BARRANCABERMEJA,SANTANDER,2000,HOMBRE,7.064855,-73.849313,Masacres
68081,BARRANCABERMEJA,SANTANDER,2000,HOMBRE,7.064855,-73.849313,Masacres
68190,CIMITARRA,SANTANDER,1990,MUJER,6.40972961,-74.170304269,Masacres
68190,CIMITARRA,SANTANDER,1990,SIN INFORMACION,6.40972961,-74.170304269,Masacres
68190,CIMITARRA,SANTANDER,1990,SIN INFORMACION,6.40972961,-74.170304269,Masacres
68190,CIMITARRA,SANTANDER,1990,SIN INFORMACION,6.40972961,-74.170304269,Masacres
68190,CIMITARRA,SANTANDER,1982,SIN INFORMACION,6.2390585766,-74.2655213793,Masacres
68190,CIMITARRA,SANTANDER,1982,SIN INFORMACION,6.2390585766,-74.2655213793,Masacres
68190,CIMITARRA,SANTANDER,1982,SIN INFORMACION,6.2390585766,-74.2655213793,Masacres
68190,CIMITARRA,SANTANDER,1982,SIN INFORMACION,6.2390585766,-74.2655213793,Masacres
68190,CIMITARRA,SANTANDER,1982,SIN INFORMACION,6.2390585766,-74.2655213793,Masacres
68190,CIMITARRA,SANTANDER,1982,HOMBRE,6.2390585766,-74.2655213793,Masacres
68190,CIMITARRA,SANTANDER,1982,HOMBRE,6.2390585766,-74.2655213793,Masacres
86757,SAN MIGUEL,PUTUMAYO,1998,HOMBRE,0.272449048,-76.845104586,Masacres
86757,SAN MIGUEL,PUTUMAYO,1998,HOMBRE,0.272449048,-76.845104586,Masacres
86757,SAN MIGUEL,PUTUMAYO,1998,HOMBRE,0.272449048,-76.845104586,Masacres
86757,SAN MIGUEL,PUTUMAYO,1998,HOMBRE,0.272449048,-76.845104586,Masacres
86757,SAN MIGUEL,PUTUMAYO,1998,HOMBRE,0.272449048,-76.845104586,Masacres
86757,SAN MIGUEL,PUTUMAYO,1998,HOMBRE,0.272449048,-76.845104586,Masacres
68575,PUERTO WILCHES,SANTANDER,2000,SIN INFORMACION,7.349039,-73.899068,Masacres
68575,PUERTO WILCHES,SANTANDER,2000,HOMBRE,7.349039,-73.899068,Masacres
68575,PUERTO WILCHES,SANTANDER,2000,HOMBRE,7.349039,-73.899068,Masacres
68575,PUERTO WILCHES,SANTANDER,2000,HOMBRE,7.349039,-73.899068,Masacres
68655,SABANA DE TORRES,SANTANDER,2000,HOMBRE,7.4065422,-73.571318074,Masacres
68655,SABANA DE TORRES,SANTANDER,2000,HOMBRE,7.4065422,-73.571318074,Masacres
68655,SABANA DE TORRES,SANTANDER,2000,HOMBRE,7.4065422,-73.571318074,Masacres
68655,SABANA DE TORRES,SANTANDER,2000,HOMBRE,7.4065422,-73.571318074,Masacres
68655,SABANA DE TORRES,SANTANDER,2000,HOMBRE,7.4065422,-73.571318074,Masacres
70215,COROZAL,SUCRE,2003,HOMBRE,9.160624283,-75.238581777,Masacres
70215,COROZAL,SUCRE,2003,HOMBRE,9.160624283,-75.238581777,Masacres
70215,COROZAL,SUCRE,2003,HOMBRE,9.160624283,-75.238581777,Masacres
70215,COROZAL,SUCRE,2003,HOMBRE,9.160624283,-75.238581777,Masacres
70235,GALERAS,SUCRE,2003,HOMBRE,9.1265059929,-74.8940773523,Masacres
70235,GALERAS,SUCRE,2003,MUJER,9.1265059929,-74.8940773523,Masacres
70235,GALERAS,SUCRE,2003,HOMBRE,9.1265059929,-74.8940773523,Masacres
70235,GALERAS,SUCRE,2003,HOMBRE,9.1265059929,-74.8940773523,Masacres
70508,OVEJAS,SUCRE,1998,SIN INFORMACION,9.549655271,-75.188559161,Masacres
70508,OVEJAS,SUCRE,1998,MUJER,9.549655271,-75.188559161,Masacres
70508,OVEJAS,SUCRE,1998,HOMBRE,9.549655271,-75.188559161,Masacres
70508,OVEJAS,SUCRE,1998,MUJER,9.549655271,-75.188559161,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
70823,SAN JOSE DE TOLUVIEJO,SUCRE,1996,HOMBRE,9.490297716,-75.444511154,Masacres
73283,FRESNO,TOLIMA,2003,HOMBRE,5.186694812,-75.052289947,Masacres
73283,FRESNO,TOLIMA,2003,HOMBRE,5.186694812,-75.052289947,Masacres
73283,FRESNO,TOLIMA,2003,SIN INFORMACION,5.186694812,-75.052289947,Masacres
73283,FRESNO,TOLIMA,2003,SIN INFORMACION,5.186694812,-75.052289947,Masacres
73283,FRESNO,TOLIMA,2003,SIN INFORMACION,5.186694812,-75.052289947,Masacres
73870,VILLAHERMOSA,TOLIMA,1995,HOMBRE,4.965753461,-75.155929691,Masacres
73870,VILLAHERMOSA,TOLIMA,1995,HOMBRE,4.965753461,-75.155929691,Masacres
73870,VILLAHERMOSA,TOLIMA,1995,HOMBRE,4.965753461,-75.155929691,Masacres
73870,VILLAHERMOSA,TOLIMA,1995,MUJER,4.965753461,-75.155929691,Masacres
76001,SANTIAGO DE CALI,VALLE DEL CAUCA,1995,HOMBRE,3.399043723,-76.576492589,Masacres
76001,SANTIAGO DE CALI,VALLE DEL CAUCA,1995,HOMBRE,3.399043723,-76.576492589,Masacres
76001,SANTIAGO DE CALI,VALLE DEL CAUCA,1995,HOMBRE,3.399043723,-76.576492589,Masacres
76001,SANTIAGO DE CALI,VALLE DEL CAUCA,1995,MUJER,3.399043723,-76.576492589,Masacres
76109,BUENAVENTURA,VALLE DEL CAUCA,2003,HOMBRE,3.9983616387,-76.9751927749,Masacres
76109,BUENAVENTURA,VALLE DEL CAUCA,2003,HOMBRE,3.9983616387,-76.9751927749,Masacres
76109,BUENAVENTURA,VALLE DEL CAUCA,2003,HOMBRE,3.9983616387,-76.9751927749,Masacres
76109,BUENAVENTURA,VALLE DEL CAUCA,2003,HOMBRE,3.9983616387,-76.9751927749,Masacres
76275,FLORIDA,VALLE DEL CAUCA,2002,HOMBRE,3.304104295,-76.164773067,Masacres
76275,FLORIDA,VALLE DEL CAUCA,2002,HOMBRE,3.304104295,-76.164773067,Masacres
76275,FLORIDA,VALLE DEL CAUCA,2002,HOMBRE,3.304104295,-76.164773067,Masacres
76275,FLORIDA,VALLE DEL CAUCA,2002,HOMBRE,3.304104295,-76.164773067,Masacres
76520,PALMIRA,VALLE DEL CAUCA,2002,HOMBRE,3.5205153465,-76.1707140763,Masacres
76520,PALMIRA,VALLE DEL CAUCA,2002,MUJER,3.5205153465,-76.1707140763,Masacres
76520,PALMIRA,VALLE DEL CAUCA,2002,HOMBRE,3.5205153465,-76.1707140763,Masacres
76520,PALMIRA,VALLE DEL CAUCA,2002,HOMBRE,3.5205153465,-76.1707140763,Masacres
81220,CRAVO NORTE,ARAUCA,1990,HOMBRE,6.39654349,-70.073811966,Masacres
81220,CRAVO NORTE,ARAUCA,1990,HOMBRE,6.39654349,-70.073811966,Masacres
81220,CRAVO NORTE,ARAUCA,1990,HOMBRE,6.39654349,-70.073811966,Masacres
81220,CRAVO NORTE,ARAUCA,1990,HOMBRE,6.39654349,-70.073811966,Masacres
81736,SARAVENA,ARAUCA,1997,SIN INFORMACION,6.953926,-71.872812,Masacres
81736,SARAVENA,ARAUCA,1997,HOMBRE,6.953926,-71.872812,Masacres
81736,SARAVENA,ARAUCA,1997,HOMBRE,6.953926,-71.872812,Masacres
81736,SARAVENA,ARAUCA,1997,HOMBRE,6.953926,-71.872812,Masacres
81794,TAME,ARAUCA,2007,HOMBRE,6.390650479,-71.791786468,Masacres
81794,TAME,ARAUCA,2007,HOMBRE,6.390650479,-71.791786468,Masacres
81794,TAME,ARAUCA,2007,HOMBRE,6.390650479,-71.791786468,Masacres
81794,TAME,ARAUCA,2007,HOMBRE,6.390650479,-71.791786468,Masacres
81794,TAME,ARAUCA,2007,MUJER,6.390650479,-71.791786468,Masacres
86568,PUERTO ASIS,PUTUMAYO,1996,HOMBRE,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1996,HOMBRE,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1996,HOMBRE,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1996,MUJER,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1999,HOMBRE,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1999,HOMBRE,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1999,HOMBRE,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1999,HOMBRE,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1999,MUJER,0.433884539,-76.521582034,Masacres
86568,PUERTO ASIS,PUTUMAYO,1999,MUJER,0.433884539,-76.521582034,Masacres
05001,MEDELLIN,ANTIOQUIA,1990,HOMBRE,6.250063,-75.578661,Masacres
05001,MEDELLIN,ANTIOQUIA,1990,HOMBRE,6.250063,-75.578661,Masacres
05001,MEDELLIN,ANTIOQUIA,1990,HOMBRE,6.250063,-75.578661,Masacres
05001,MEDELLIN,ANTIOQUIA,1990,HOMBRE,6.250063,-75.578661,Masacres
05001,MEDELLIN,ANTIOQUIA,1997,HOMBRE,6.3433408935,-75.6900389692,Masacres
05001,MEDELLIN,ANTIOQUIA,1997,HOMBRE,6.3433408935,-75.6900389692,Masacres
05001,MEDELLIN,ANTIOQUIA,1997,HOMBRE,6.3433408935,-75.6900389692,Masacres
05001,MEDELLIN,ANTIOQUIA,1997,HOMBRE,6.3433408935,-75.6900389692,Masacres
05045,APARTADO,ANTIOQUIA,1992,HOMBRE,7.883257,-76.625135,Masacres
05045,APARTADO,ANTIOQUIA,1992,SIN INFORMACION,7.883257,-76.625135,Masacres
05045,APARTADO,ANTIOQUIA,1992,SIN INFORMACION,7.883257,-76.625135,Masacres
05045,APARTADO,ANTIOQUIA,1992,SIN INFORMACION,7.883257,-76.625135,Masacres
05045,APARTADO,ANTIOQUIA,1992,SIN INFORMACION,7.883257,-76.625135,Masacres
05045,APARTADO,ANTIOQUIA,1992,SIN INFORMACION,7.883257,-76.625135,Masacres
05045,APARTADO,ANTIOQUIA,1992,SIN INFORMACION,7.883257,-76.625135,Masacres
05045,APARTADO,ANTIOQUIA,1997,HOMBRE,7.8645650167,-76.6688374609,Masacres
05045,APARTADO,ANTIOQUIA,1997,MUJER,7.8645650167,-76.6688374609,Masacres
05045,APARTADO,ANTIOQUIA,1997,SIN INFORMACION,7.8645650167,-76.6688374609,Masacres
05045,APARTADO,ANTIOQUIA,1997,SIN INFORMACION,7.8645650167,-76.6688374609,Masacres
05045,APARTADO,ANTIOQUIA,1997,SIN INFORMACION,7.8645650167,-76.6688374609,Masacres
05045,APARTADO,ANTIOQUIA,1997,SIN INFORMACION,7.8645650167,-76.6688374609,Masacres
05138,CAÑASGORDAS,ANTIOQUIA,1993,HOMBRE,6.9212574917,-76.0312652565,Masacres
05138,CAÑASGORDAS,ANTIOQUIA,1993,HOMBRE,6.9212574917,-76.0312652565,Masacres
05138,CAÑASGORDAS,ANTIOQUIA,1993,HOMBRE,6.9212574917,-76.0312652565,Masacres
05138,CAÑASGORDAS,ANTIOQUIA,1993,HOMBRE,6.9212574917,-76.0312652565,Masacres
05154,CAUCASIA,ANTIOQUIA,1996,SIN INFORMACION,7.867941792,-75.035018239,Masacres
05154,CAUCASIA,ANTIOQUIA,1996,SIN INFORMACION,7.867941792,-75.035018239,Masacres
05154,CAUCASIA,ANTIOQUIA,1996,SIN INFORMACION,7.867941792,-75.035018239,Masacres
05154,CAUCASIA,ANTIOQUIA,1996,SIN INFORMACION,7.867941792,-75.035018239,Masacres
05467,MONTEBELLO,ANTIOQUIA,2000,HOMBRE,5.9177299768,-75.5463594949,Masacres
05467,MONTEBELLO,ANTIOQUIA,2000,HOMBRE,5.9177299768,-75.5463594949,Masacres
05467,MONTEBELLO,ANTIOQUIA,2000,HOMBRE,5.9177299768,-75.5463594949,Masacres
05467,MONTEBELLO,ANTIOQUIA,2000,HOMBRE,5.9177299768,-75.5463594949,Masacres
13001,CARTAGENA DE INDIAS,BOLIVAR,1995,HOMBRE,10.385126,-75.496269,Masacres
13001,CARTAGENA DE INDIAS,BOLIVAR,1995,HOMBRE,10.385126,-75.496269,Masacres
13001,CARTAGENA DE INDIAS,BOLIVAR,1995,HOMBRE,10.385126,-75.496269,Masacres
13001,CARTAGENA DE INDIAS,BOLIVAR,1995,HOMBRE,10.385126,-75.496269,Masacres
13001,CARTAGENA DE INDIAS,BOLIVAR,1995,HOMBRE,10.385126,-75.496269,Masacres
13001,CARTAGENA DE INDIAS,BOLIVAR,1995,HOMBRE,10.385126,-75.496269,Masacres
13244,EL CARMEN DE BOLIVAR,BOLIVAR,1994,SIN INFORMACION,9.5821338414,-75.0356884157,Masacres
13244,EL CARMEN DE BOLIVAR,BOLIVAR,1994,SIN INFORMACION,9.5821338414,-75.0356884157,Masacres
13244,EL CARMEN DE BOLIVAR,BOLIVAR,1994,HOMBRE,9.5821338414,-75.0356884157,Masacres
13244,EL CARMEN DE BOLIVAR,BOLIVAR,1994,HOMBRE,9.5821338414,-75.0356884157,Masacres
13654,SAN JACINTO,BOLIVAR,1996,SIN INFORMACION,9.80481703,-75.2073623969,Masacres
13654,SAN JACINTO,BOLIVAR,1996,SIN INFORMACION,9.80481703,-75.2073623969,Masacres
13654,SAN JACINTO,BOLIVAR,1996,SIN INFORMACION,9.80481703,-75.2073623969,Masacres
13654,SAN JACINTO,BOLIVAR,1996,SIN INFORMACION,9.80481703,-75.2073623969,Masacres
